  5.1800000e+002	  5.4600000e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	  6.1200000e+002	  5.3400000e+002	  1.7364833e-001	  1.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
  5.1200000e+002	  5.2600000e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	  6.1200000e+002	  5.3400000e+002	  5.0726027e-001	  1.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
  6.0800000e+002	  5.4700000e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	  6.1200000e+002	  5.3400000e+002	  1.1081125e+000	  1.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
  6.0800000e+002	  5.4700000e+002	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  6.1200000e+002	  5.3400000e+002	  5.0543872e-001	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  2.0000000e+000	  0.0000000e+000	  9.0000000e+001	
  5.2500000e+002	  5.2600000e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	  4.1200000e+002	  5.3400000e+002	  2.1631115e-001	  2.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
  5.0900000e+002	  5.3800000e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	  4.1200000e+002	  5.3400000e+002	  5.7624110e-001	  2.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
  4.8400000e+002	  5.1200000e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	  4.1200000e+002	  5.3400000e+002	  1.5362640e+000	  2.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
  4.7900000e+002	  5.2400000e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	  4.1200000e+002	  5.3400000e+002	  9.6048591e-001	  2.0000000e+000	  0.0000000e+000	  2.0000000e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  4.9500000e+002	  5.3200000e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	  6.1200000e+002	  5.3400000e+002	  2.1713970e-001	  1.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
  5.0000000e+002	  5.3400000e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	  6.1200000e+002	  5.3400000e+002	  5.7731395e-001	  1.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
  5.0300000e+002	  5.4100000e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	  6.1200000e+002	  5.3400000e+002	  1.0804761e+000	  1.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
 -1.0000000e+000	 -1.0000000e+000	 -8.0000000e+000	  0.0000000e+000	  1.0000000e+000	  6.1200000e+002	  5.3400000e+002	  6.0071512e-001	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  1.0000000e+000	  0.0000000e+000	  9.0000000e+001	
  5.0200000e+002	  5.3800000e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	  4.1200000e+002	  5.3400000e+002	  3.1220658e-001	  2.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
  5.1000000e+002	  5.4700000e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	  4.1200000e+002	  5.3400000e+002	  6.8731536e-001	  2.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
  4.1600000e+002	  5.5100000e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	  4.1200000e+002	  5.3400000e+002	  1.3442596e+000	  2.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
  4.1600000e+002	  5.5100000e+002	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  4.1200000e+002	  5.3400000e+002	  5.5236162e-001	  2.0000000e+000	  0.0000000e+000	  2.0000000e+000	  1.0000000e+000	  0.0000000e+000	  9.0000000e+001	
  5.3600000e+002	  5.6800000e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	  4.1200000e+002	  5.3400000e+002	  2.3777538e-002	  2.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
  5.1100000e+002	  5.3800000e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	  4.1200000e+002	  5.3400000e+002	  3.3631220e-001	  2.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
  5.0000000e+002	  5.3600000e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	  4.1200000e+002	  5.3400000e+002	  6.9630335e-001	  2.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
  5.0600000e+002	  5.4200000e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	  4.1200000e+002	  5.3400000e+002	  1.2262681e+000	  2.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
 -1.0000000e+000	 -1.0000000e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  4.1200000e+002	  5.3400000e+002	  5.2787373e-001	  2.0000000e+000	  0.0000000e+000	  2.0000000e+000	  2.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  5.0500000e+002	  5.1400000e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	  6.1200000e+002	  5.3400000e+002	  2.4025833e-001	  1.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
  5.0700000e+002	  5.3600000e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	  6.1200000e+002	  5.3400000e+002	  6.4835016e-001	  1.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
  5.9500000e+002	  5.8200000e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	  6.1200000e+002	  5.3400000e+002	  1.5123756e+000	  1.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
  5.9500000e+002	  5.8200000e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	  6.1200000e+002	  5.3400000e+002	  7.4252300e-001	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  5.0600000e+002	  5.3000000e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	  6.1200000e+002	  5.3400000e+002	  2.4002612e-001	  1.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
  5.0900000e+002	  5.3500000e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	  6.1200000e+002	  5.3400000e+002	  6.0041352e-001	  1.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
  5.0400000e+002	  5.3700000e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	  6.1200000e+002	  5.3400000e+002	  1.1041532e+000	  1.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
 -1.0000000e+000	 -1.0000000e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  6.1200000e+002	  5.3400000e+002	  5.0421262e-001	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  2.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  5.1900000e+002	  5.2100000e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	  4.1200000e+002	  5.3400000e+002	  2.6428825e-001	  2.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
  5.0900000e+002	  5.4200000e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	  4.1200000e+002	  5.3400000e+002	  6.4848174e-001	  2.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
  4.0000000e+002	  5.2200000e+002	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	  4.1200000e+002	  5.3400000e+002	  1.3213761e+000	  2.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
  4.0000000e+002	  5.2200000e+002	 -7.0000000e+000	  0.0000000e+000	  1.0000000e+000	  4.1200000e+002	  5.3400000e+002	  5.5341733e-001	  2.0000000e+000	  0.0000000e+000	  2.0000000e+000	  2.0000000e+000	  0.0000000e+000	  9.0000000e+001	
  5.0200000e+002	  5.5500000e+002	  0.0000000e+000	  0.0000000e+000	  2.5000000e-001	  4.1200000e+002	  5.3400000e+002	  2.4394034e-002	  2.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
  5.1900000e+002	  5.2000000e+002	  0.0000000e+000	  0.0000000e+000	  2.5000000e-001	  4.1200000e+002	  5.3400000e+002	  3.1236302e-001	  2.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
  4.0900000e+002	  5.3400000e+002	  0.0000000e+000	  0.0000000e+000	  2.5000000e-001	  4.1200000e+002	  5.3400000e+002	  8.6423935e-001	  2.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
  4.0900000e+002	  5.3400000e+002	 -7.0000000e+000	  0.0000000e+000	  2.5000000e-001	  4.1200000e+002	  5.3400000e+002	  4.5631810e-001	  2.0000000e+000	  0.0000000e+000	  2.0000000e+000	  1.0000000e+000	  0.0000000e+000	  9.0000000e+001	
  5.1800000e+002	  5.2400000e+002	  0.0000000e+000	  0.0000000e+000	  2.5000000e-001	  6.1200000e+002	  5.3400000e+002	  2.4864811e-001	  1.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
  5.1600000e+002	  5.2600000e+002	  0.0000000e+000	  0.0000000e+000	  2.5000000e-001	  6.1200000e+002	  5.3400000e+002	  6.2445992e-001	  1.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
  5.0600000e+002	  5.4600000e+002	  0.0000000e+000	  0.0000000e+000	  2.5000000e-001	  6.1200000e+002	  5.3400000e+002	  1.2964353e+000	  1.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
 -1.0000000e+000	 -1.0000000e+000	  1.0000000e+000	  0.0000000e+000	  2.5000000e-001	  6.1200000e+002	  5.3400000e+002	  6.9602717e-001	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  5.1300000e+002	  5.2600000e+002	  0.0000000e+000	  0.0000000e+000	  2.5000000e-001	  6.1200000e+002	  5.3400000e+002	  4.3216818e-001	  1.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
  5.1200000e+002	  5.4000000e+002	  0.0000000e+000	  0.0000000e+000	  2.5000000e-001	  6.1200000e+002	  5.3400000e+002	  7.9236055e-001	  1.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
  5.1000000e+002	  5.2900000e+002	  0.0000000e+000	  0.0000000e+000	  2.5000000e-001	  6.1200000e+002	  5.3400000e+002	  1.5363385e+000	  1.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
 -1.0000000e+000	 -1.0000000e+000	 -3.0000000e+000	  0.0000000e+000	  2.5000000e-001	  6.1200000e+002	  5.3400000e+002	  6.5072063e-001	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  2.0000000e+000	  0.0000000e+000	  9.0000000e+001	
  5.3200000e+002	  5.3200000e+002	  0.0000000e+000	  0.0000000e+000	  2.5000000e-001	  4.1200000e+002	  5.3400000e+002	  2.1582862e-001	  2.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
  5.2200000e+002	  5.5700000e+002	  0.0000000e+000	  0.0000000e+000	  2.5000000e-001	  4.1200000e+002	  5.3400000e+002	  6.0002856e-001	  2.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
  5.0100000e+002	  5.5600000e+002	  0.0000000e+000	  0.0000000e+000	  2.5000000e-001	  4.1200000e+002	  5.3400000e+002	  1.1789334e+000	  2.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
 -1.0000000e+000	 -1.0000000e+000	  1.0000000e+000	  0.0000000e+000	  2.5000000e-001	  4.1200000e+002	  5.3400000e+002	  5.7595095e-001	  2.0000000e+000	  0.0000000e+000	  2.0000000e+000	  2.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  5.2100000e+002	  5.2300000e+002	  0.0000000e+000	  0.0000000e+000	  2.5000000e-001	  4.1200000e+002	  5.3400000e+002	  2.4028362e-001	  2.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
  5.0800000e+002	  5.3700000e+002	  0.0000000e+000	  0.0000000e+000	  2.5000000e-001	  4.1200000e+002	  5.3400000e+002	  5.7618942e-001	  2.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
  4.8900000e+002	  5.2400000e+002	  0.0000000e+000	  0.0000000e+000	  2.5000000e-001	  4.1200000e+002	  5.3400000e+002	  1.4641226e+000	  2.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
 -1.0000000e+000	 -1.0000000e+000	  1.0000000e+000	  0.0000000e+000	  2.5000000e-001	  4.1200000e+002	  5.3400000e+002	  8.8785216e-001	  2.0000000e+000	  0.0000000e+000	  2.0000000e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  5.2500000e+002	  5.3500000e+002	  0.0000000e+000	  0.0000000e+000	  2.5000000e-001	  6.1200000e+002	  5.3400000e+002	  2.6477852e-001	  1.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
  4.9400000e+002	  5.6600000e+002	  0.0000000e+000	  0.0000000e+000	  2.5000000e-001	  6.1200000e+002	  5.3400000e+002	  3.6613522e-001	  1.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
  5.0400000e+002	  5.4200000e+002	  0.0000000e+000	  0.0000000e+000	  2.5000000e-001	  6.1200000e+002	  5.3400000e+002	  7.2866984e-001	  1.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
  4.9200000e+002	  5.1500000e+002	  0.0000000e+000	  0.0000000e+000	  2.5000000e-001	  6.1200000e+002	  5.3400000e+002	  1.6567105e+000	  1.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
 -1.0000000e+000	 -1.0000000e+000	 -3.0000000e+000	  0.0000000e+000	  2.5000000e-001	  6.1200000e+002	  5.3400000e+002	  8.8735959e-001	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  1.0000000e+000	  0.0000000e+000	  9.0000000e+001	
  5.4500000e+002	  5.4900000e+002	  0.0000000e+000	  0.0000000e+000	  2.5000000e-001	  6.1200000e+002	  5.3400000e+002	  2.4423989e-002	  1.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
  5.1000000e+002	  5.4500000e+002	  0.0000000e+000	  0.0000000e+000	  2.5000000e-001	  6.1200000e+002	  5.3400000e+002	  3.3741779e-001	  1.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
  5.0200000e+002	  5.1100000e+002	  0.0000000e+000	  0.0000000e+000	  2.5000000e-001	  6.1200000e+002	  5.3400000e+002	  6.7245346e-001	  1.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
  5.0800000e+002	  5.3900000e+002	  0.0000000e+000	  0.0000000e+000	  2.5000000e-001	  6.1200000e+002	  5.3400000e+002	  1.1524156e+000	  1.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
 -1.0000000e+000	 -1.0000000e+000	  1.0000000e+000	  0.0000000e+000	  2.5000000e-001	  6.1200000e+002	  5.3400000e+002	  4.7988388e-001	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  2.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  5.0600000e+002	  5.3500000e+002	  0.0000000e+000	  0.0000000e+000	  2.5000000e-001	  4.1200000e+002	  5.3400000e+002	  2.8824234e-001	  2.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
  5.1400000e+002	  5.2600000e+002	  0.0000000e+000	  0.0000000e+000	  2.5000000e-001	  4.1200000e+002	  5.3400000e+002	  8.6539231e-001	  2.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
  4.3400000e+002	  5.6200000e+002	  0.0000000e+000	  0.0000000e+000	  2.5000000e-001	  4.1200000e+002	  5.3400000e+002	  1.5844744e+000	  2.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
  4.3400000e+002	  5.6200000e+002	  1.0000000e+000	  0.0000000e+000	  2.5000000e-001	  4.1200000e+002	  5.3400000e+002	  6.0028194e-001	  2.0000000e+000	  0.0000000e+000	  2.0000000e+000	  2.0000000e+000	  0.0000000e+000	  9.0000000e+001	
  5.0900000e+002	  5.3700000e+002	  0.0000000e+000	  0.0000000e+000	  1.5625000e-002	  4.1200000e+002	  5.3400000e+002	  2.4015267e-001	  2.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
  5.1900000e+002	  5.1400000e+002	  0.0000000e+000	  0.0000000e+000	  1.5625000e-002	  4.1200000e+002	  5.3400000e+002	  6.2423773e-001	  2.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
  4.8700000e+002	  5.2400000e+002	  0.0000000e+000	  0.0000000e+000	  1.5625000e-002	  4.1200000e+002	  5.3400000e+002	  1.6084299e+000	  2.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
 -1.0000000e+000	 -1.0000000e+000	 -8.0000000e+000	  0.0000000e+000	  1.5625000e-002	  4.1200000e+002	  5.3400000e+002	  9.3408173e-001	  2.0000000e+000	  0.0000000e+000	  2.0000000e+000	  1.0000000e+000	  0.0000000e+000	  9.0000000e+001	
  5.2600000e+002	  5.4600000e+002	  0.0000000e+000	  0.0000000e+000	  1.5625000e-002	  6.1200000e+002	  5.3400000e+002	  2.4077081e-001	  1.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
  5.1700000e+002	  5.2000000e+002	  0.0000000e+000	  0.0000000e+000	  1.5625000e-002	  6.1200000e+002	  5.3400000e+002	  6.2436548e-001	  1.0000000e+000	  0.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	 -1.0000000e+000	
